timestamp,steps,prediction,anomaly_score,anomaly_likelihood
2015-10-27 09:15:00,62.0,131.9385797052489,0.55000000000000004,0.5
2015-10-27 09:30:00,59.0,110.95700579367423,0.0,0.5
2015-10-27 09:45:00,117.0,95.36990405557195,0.0,0.5
2015-10-27 10:00:00,21.0,101.85893283890036,0.0,0.5
2015-10-27 10:15:00,113.0,101.85893283890036,0.0,0.5
2015-10-27 10:30:00,248.0,105.20125298723025,0.025000000000000001,0.5
2015-10-27 10:45:00,19.0,20.0,0.025000000000000001,0.5
2015-10-27 11:00:00,93.0,148.04087709106116,0.0,0.5
2015-10-27 11:15:00,24.0,131.5286139637428,0.0,0.5
2015-10-27 11:30:00,69.0,23.999999999999996,0.025000000000000001,0.5
2015-10-27 11:45:00,42.0,112.77002977461996,0.074999999999999997,0.5
2015-10-27 12:00:00,94.0,112.77002977461996,0.050000000000000003,0.5
2015-10-27 12:15:00,10.0,107.13902084223396,0.0,0.5
2015-10-27 12:30:00,16.0,10.0,0.0,0.5
2015-10-27 12:45:00,23.0,16.0,0.0,0.5
2015-10-27 13:00:00,35.0,23.003359999999997,0.0,0.5
2015-10-27 13:15:00,68.0,34.96591,0.0,0.5
2015-10-27 13:30:00,101.0,95.39731458956376,0.0,0.5
2015-10-27 13:45:00,246.0,97.07812021269463,0.0,0.5
2015-10-27 14:00:00,20.0,141.7546841488862,0.0,0.5
2015-10-27 14:15:00,269.0,141.7546841488862,0.0,0.5
2015-10-27 14:30:00,37.0,179.92827890422035,0.0,0.5
2015-10-27 14:45:00,49.0,179.92827890422035,0.0,0.5
2015-10-27 15:00:00,8.0,179.92827890422035,0.0,0.5
2015-10-27 15:15:00,203.0,179.92827890422035,0.0,0.5
2015-10-27 15:30:00,34.0,186.84979523295422,0.0,0.5
2015-10-27 15:45:00,97.0,186.84979523295422,0.0,0.5
2015-10-27 16:00:00,205.0,159.89485666306794,0.0,0.5
2015-10-27 16:15:00,134.0,173.42639966414754,0.0,0.5
2015-10-27 16:30:00,84.0,161.59847976490326,0.0,0.5
2015-10-27 16:45:00,60.0,138.31893583543226,0.0,0.5
2015-10-27 17:00:00,23.0,114.82325508480257,0.0,0.5
2015-10-27 17:15:00,141.0,114.82325508480257,0.0,0.5
2015-10-27 17:30:00,144.0,122.67627855936179,0.0,0.5
2015-10-27 17:45:00,67.0,129.07339499155324,0.0,0.5
2015-10-27 18:00:00,163.0,110.45137649408726,0.0,0.5
2015-10-27 18:15:00,20.0,126.21596354586109,0.0,0.5
2015-10-27 18:30:00,66.0,126.21596354586109,0.0,0.5
2015-10-27 18:45:00,42.0,108.15117448210275,0.0,0.5
2015-10-27 19:00:00,286.0,108.15117448210275,0.0,0.5
2015-10-27 19:15:00,122.0,161.5058221374719,0.0,0.5
2015-10-27 19:30:00,155.0,149.65407549623032,0.0,0.5
2015-10-27 19:45:00,153.0,151.25785284736122,0.0,0.5
2015-10-27 20:00:00,291.0,151.78049699315284,0.0,0.5
2015-10-27 20:15:00,10.0,193.54634789520696,0.0,0.5
2015-10-27 20:30:00,136.0,193.54634789520696,0.0,0.5
2015-10-27 20:45:00,144.0,176.28244352664484,0.0,0.5
2015-10-27 21:00:00,66.0,166.59771046865137,0.0,0.5
2015-10-27 21:15:00,8.0,136.41839732805596,0.0,0.5
2015-10-27 21:30:00,92.0,136.41839732805596,0.0,0.5
2015-10-27 21:45:00,367.0,123.09287812963916,0.0,0.5
2015-10-27 22:00:00,217.0,196.26501469074742,0.0,0.5
2015-10-27 22:15:00,106.0,202.48551028352318,0.0,0.5
2015-10-27 22:30:00,82.0,173.53985719846622,0.0,0.5
2015-10-27 22:45:00,78.0,146.07790003892634,0.0,0.5
2015-10-27 23:00:00,202.0,125.65453002724843,0.0,0.5
